discount_id,product_id,discount_percentage,start_date,end_date,day_of_week,campaign_name
7195,3069,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7196,3069,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7197,3050,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7198,3050,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7199,2326,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7200,2326,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7201,3721,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7202,3721,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7203,3052,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7204,3052,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7205,3071,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7206,3071,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7207,1153,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7208,1153,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7209,1149,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7210,1149,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7211,1151,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7212,1151,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7213,3074,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7214,3074,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7215,3051,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7216,3051,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7217,2673,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7218,2673,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7219,3070,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7220,3070,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7221,1152,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7222,1152,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7223,1148,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7224,1148,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7225,1154,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7226,1154,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7227,1150,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7228,1150,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7229,2134,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7230,2134,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7231,2132,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7232,2132,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7233,2133,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7234,2133,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7235,2131,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7236,2131,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7237,1156,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7238,1156,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7239,1328,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7240,1328,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7241,2982,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7242,2982,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7243,1031,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7244,1031,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7245,3448,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7246,3448,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7247,2677,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7248,2677,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7249,985,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7250,985,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7251,1893,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7252,1893,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7253,988,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7254,988,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7255,23,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7256,23,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7257,942,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7258,942,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7259,2741,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7260,2741,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7261,2546,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7262,2546,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7263,811,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7264,811,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7265,1092,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7266,1092,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7267,336,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7268,336,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7269,1155,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7270,1155,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7271,1147,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7272,1147,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7273,3719,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7274,3719,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7275,2323,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7276,2323,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7277,3415,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7278,3415,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7279,2233,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7280,2233,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7281,351,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7282,351,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7283,3523,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7284,3523,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7285,3658,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7286,3658,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7287,630,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7288,630,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7289,1674,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7290,1674,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7291,3741,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7292,3741,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7293,2700,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7294,2700,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7295,2789,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7296,2789,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7297,3338,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7298,3338,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7299,3679,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7300,3679,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7301,2239,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7302,2239,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7303,629,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7304,629,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7305,1720,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7306,1720,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7307,312,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7308,312,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7309,3485,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7310,3485,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7311,3792,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7312,3792,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7313,2443,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7314,2443,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7315,3800,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7316,3800,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7317,1008,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7318,1008,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7319,1012,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7320,1012,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7321,3796,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7322,3796,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7323,102,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7324,102,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7325,3451,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7326,3451,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7327,1845,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7328,1845,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7329,3802,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7330,3802,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7331,3808,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7332,3808,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7333,648,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7334,648,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7335,3625,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7336,3625,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7337,3789,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7338,3789,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7339,161,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7340,161,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7341,1610,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7342,1610,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7343,1032,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7344,1032,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7345,3687,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7346,3687,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7347,3801,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7348,3801,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7349,3809,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7350,3809,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7351,552,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7352,552,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7353,3805,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7354,3805,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7355,1740,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7356,1740,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7357,3799,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7358,3799,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7359,3788,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7360,3788,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7361,3790,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7362,3790,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7363,3807,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7364,3807,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7365,3804,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7366,3804,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7367,3794,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7368,3794,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7369,3798,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7370,3798,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7371,3785,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7372,3785,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7373,1854,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7374,1854,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7375,3797,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7376,3797,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7377,3786,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7378,3786,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7379,2591,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7380,2591,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7381,3660,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7382,3660,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7383,1855,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7384,1855,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7385,150,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7386,150,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7387,2749,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7388,2749,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7389,3787,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7390,3787,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7391,3803,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7392,3803,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7393,3795,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7394,3795,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7395,1739,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7396,1739,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7397,3073,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7398,3073,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7399,3054,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7400,3054,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7401,3934,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7402,3934,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7403,1673,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7404,1673,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7405,3793,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7406,3793,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7407,3791,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7408,3791,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7409,3782,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7410,3782,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7411,3810,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7412,3810,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7413,3784,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7414,3784,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7415,2101,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7416,2101,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7417,3657,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7418,3657,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7419,3690,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7420,3690,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7421,2214,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7422,2214,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7423,3666,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7424,3666,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7425,3287,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7426,3287,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7427,876,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7428,876,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7429,1094,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7430,1094,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7431,3314,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7432,3314,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7433,2996,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7434,2996,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7435,1510,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7436,1510,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7437,3659,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7438,3659,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7439,3783,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7440,3783,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7441,882,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7442,882,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7443,2530,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7444,2530,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7445,404,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7446,404,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7447,353,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7448,353,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7449,3806,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7450,3806,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7451,526,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7452,526,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7453,1689,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7454,1689,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7455,2107,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7456,2107,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7457,1130,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7458,1130,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7459,2580,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7460,2580,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7461,1127,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7462,1127,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7463,3519,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7464,3519,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7465,3542,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7466,3542,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7467,2305,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7468,2305,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7469,1663,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7470,1663,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7471,3468,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7472,3468,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7473,2472,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7474,2472,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7475,1022,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7476,1022,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7477,1129,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7478,1129,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7479,2078,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7480,2078,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7481,3772,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7482,3772,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7483,3773,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7484,3773,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7485,1914,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7486,1914,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7487,3387,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7488,3387,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7489,1126,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7490,1126,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7491,1128,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7492,1128,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7493,3771,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7494,3771,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7495,3897,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7496,3897,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7497,2473,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7498,2473,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7499,1023,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7500,1023,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7501,3418,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7502,3418,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7503,1698,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7504,1698,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7505,1886,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7506,1886,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7507,1885,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7508,1885,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7509,1888,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7510,1888,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7511,1883,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7512,1883,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7513,1887,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7514,1887,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7515,1884,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7516,1884,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7517,1427,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7518,1427,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7519,3731,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7520,3731,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7521,3732,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
7522,3732,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
7523,3930,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
